id,collectible,slug,classId,multiClassIds,cardTypeId,cardSetId,rarityId,artistName,manaCost,name,text,image,imageGold,flavorText,cropImage,duels,minionTypeId,health,attack,keywordIds,childIds,durability,armor
56765,1,56765-raging-felscreamer,14,[],4,1463,3,Slawomir Maniak,4,Raging Felscreamer,<b>Battlecry:</b> The next Demon you play costs (2) less.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a9f044fb16a5158ca8baf62880933616a75b83b9dae5b0dcf70feb4be3e4a61a.png,,Screaming loudly will not reduce the cost of non-demonic goods.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bdcf5634ebe9d5ee1027fc32831b38f276d60a33e811f91fcea206c2dd270716.png,"{'relevant': True, 'constructed': True}",,4.0,4.0,[8],,,
58246,1,58246-soul-split,14,[],5,1463,3,Slawomir Maniak,4,Soul Split,Choose a friendly Demon. Summon a copy of it.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3cee758bdf2bdcd5c79ca7df4328319451551166730f92888ebab319ab7823a9.png,,Spoiler: they're both the evil twin.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a536745855c8ebcb26d1cd97455f33d00a19a20da7e9a88677b9ec1e4b41791c.png,"{'relevant': True, 'constructed': True}",,,,,,,
61940,1,61940-felsaber,14,[],4,1466,1,Hideaki Takamura,4,Felsaber,Can only attack if your hero attacked this turn.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/99afe5219ff6c6e5189c2d5035d3bdab34bfc6803f94d80c78cb3ef1b97a7066.png,,Some drivers rev their engines. This one growls all on its own.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d283119e7dccb3e3b2a1d02839a7a3a3ee0d60ee1a004757407ae5117829cea6.png,"{'relevant': True, 'constructed': True}",15.0,6.0,5.0,,,,
61136,1,61136-ilgynoth,14,[],4,1466,5,James Ryman,4,Il'gynoth,<b>Lifesteal</b> Your <b>Lifesteal</b> damages the enemy hero instead of healing you.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/662c0f43e68a9add8f23c9f0a3e11b8adf261a91deb073053b3b5336767496a0.png,,"Well, that just sounds like damage with extra steps.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fd219c3f5a3075c87921d3924a26e39f8644213ca0dbe6d4f48d7399e505bf3c.png,"{'relevant': True, 'constructed': True}",,6.0,2.0,[38],,,
61129,1,61129-renowned-performer,14,[],4,1466,1,Matt Dixon,4,Renowned Performer,<b>Rush</b> <b>Deathrattle:</b> Summon two &nbsp;&nbsp;1/1 Assistants with <b>Taunt</b>.&nbsp;&nbsp;,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5ca8e22f2636694bf7a2d3cc48c27ecbdbeca07be78508a61e436d5d066211a5.png,,Cutting the assistant in half is the easy part.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4c18d7789797c961c4400727f6a9fe047b54d5a7a0bf9e7a622d6dd51776d223.png,"{'relevant': True, 'constructed': True}",,3.0,3.0,"[1, 12, 53]",[61150],,
57847,1,57847-chaos-nova,14,[],5,2,2,Rafael Zanchetin,5,Chaos Nova,Deal 4 damage to all&nbsp;minions.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a084c88beb1b0db95e8ec1d577fd2ebc4db1ddada2b3bae36b33e9e4bf8d3a7c.png,,"Illin' Illidan laying down the damage, flinging out the chaos as far as he can manage.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/78c24436a9851fd028772e5fbf9be20ce25c7f8ca4d4374084e949d95c9c8e04.png,"{'relevant': True, 'constructed': True}",,,,,,,
58494,1,58494-glaivebound-adept,14,[],4,2,2,Paul Mafayon,5,Glaivebound Adept,"<b>Battlecry:</b> If your hero attacked this turn, deal 4 damage.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e3de206f2ce250364c16f703565ed521f1ba449bc702cfac003ed0ba5e177e56.png,,"""Initiate, this is your glaive. Think of it as an extension of yourself... Did you just throw it?!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/523eb23c9098f8da1f9dbbef60ac631c2affd1c880eac0d7830e18b3d5859b2a.png,"{'relevant': True, 'constructed': True}",,4.0,6.0,[8],,,
56899,1,56899-metamorphosis,14,[],5,1414,5,Alex Horley Orlandelli,5,Metamorphosis,"Swap your Hero Power to ""Deal 4 damage."" After 2 uses, swap it back.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e6055b6b02a17b7f3766b8f54a1581dc096ea71369f5677d5c0005f8dba960bf.png,,"As the humble caterpillar becomes a beautiful butterfly, so too does a demon hunter become a hideous mass of writhing destruction and unfettered chaos.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c3fb220937709a4b5c2c159fd7d411c3868eabd82e23e613c2702870519eaf50.png,,,,,,"[56877, 56876]",,
59720,1,59720-blood-herald,14,"[14, 3]",4,1443,1,Ivan Fomin,5,Blood Herald,"Whenever a friendly minion dies while this is in your hand, gain +1/+1.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0c52b0ef763be094f0db10e9fb1459e0495fc9c20bdb83297b366919e04fdb22.png,,"""Red Blood, it gives you wings.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/86aca8b2eb83daaddd29ee47489ba97b4ebf0037a056a35c2c635fb12af398dd.png,"{'relevant': True, 'constructed': True}",,1.0,1.0,,,,
59732,1,59732-soulshard-lapidary,14,[],4,1443,1,Akkapoj T.,5,Soulshard Lapidary,<b>Battlecry:</b> Destroy a Soul Fragment in your deck to give your hero +5 Attack this turn.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d8fd83898723d9ada963490dc8ae21cb30deeac8273d7e7da20f9733cd1ce655.png,,Also known as a soul sequincer.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2c5ae1371bce61f263a10f7749e8ac7aa56d8fe9d446ab13d4ce87bf1dc4d8c5.png,"{'relevant': True, 'constructed': True}",,5.0,5.0,[8],[59723],,
56841,1,56841-command-the-illidari,14,[],5,1463,1,L. Lullabi & K. Turovec,5,Command the Illidari,Summon six 1/1&nbsp;Illidari with <b>Rush</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6647c3593f4a2b0e9db9444717efca77805aed8e6c4b0020ff7c1bbf83b8113a.png,,"Give me an R! Give me a U! Give me an S! Give me an H! You two, you’re exclamation points!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c101ad276c141e8e73d5d1c5d3831e4e01d7a5a4ecb9190633ccd5c8934ff3e1.png,"{'relevant': True, 'constructed': True}",,,,[53],[56927],,
59865,1,59865-wrathspike-brute,14,[],4,1463,4,Vladimir Kafanov,5,Wrathspike Brute,"<b>Taunt</b> After this is attacked, deal 1 damage to all enemies.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e8af19a02e6c60a4ebfa4ef7fc07ff5b8da3a81431002aaf54f9d383489ccddc.png,,"You scratch her back, her back scratches back.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/099b74a62190aa1574e6dd9496d192f9fc78426a2f8dfb27c29c7304a1ce9261.png,"{'relevant': True, 'constructed': True}",15.0,6.0,2.0,[1],,,
61137,1,61137-zai-the-incredible,14,[],4,1466,5,A.J. Nazzaro,5,"Zai, the Incredible",<b>Battlecry:</b> Copy the left- and right-most cards in your hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3f5100691513db41e54c55eb931e31ecabed8d2dc4b86f560a141bd32679b977.png,,"Following this act will be her younger brother, Frank the Mediocre.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/df2bf40ec976f2d0873f68d87a2685fc498a883ee689cd55fbaa73455f1b3788.png,"{'relevant': True, 'constructed': True}",,3.0,5.0,[8],,,
59864,1,59864-fel-summoner,14,[],4,1414,1,David Kegg,6,Fel Summoner,<b>Deathrattle:</b> Summon a random Demon from your&nbsp;hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3d1714592f67b43e6d7ef6b38987293fe1c4d0cba047b9b3e7a8f1c20f858dc4.png,,All's well that ends fel when the fel summoner summons well.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/143d28bfa4791d626f697408df4e02b97e59c22be588224a11bfa560f3ac7618.png,,,3.0,8.0,[12],,,
56649,1,56649-imprisoned-antaen,14,[],4,1414,3,Rafael Zanchetin,6,Imprisoned Antaen,"<b>Dormant</b> for 2 turns. When this awakens, deal 10 damage randomly split among all enemies.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e4a1329c24644f123c3a8570e16772e3860b52fdbf8cbc759dbb7660c7cc83b3.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/00f185601ef4797fb79255e37f1b8991ee6d61abf36d6d01e882386c4276d516.png,Can I get a pair of size XXXXXL manacles?,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bfd9a4ef217e52bbb7f5967b27a6999bcf4b552a438c021dd00cd84a280cef1f.png,,15.0,6.0,10.0,,,,
58201,1,58201-skull-of-guldan,14,[],5,1414,3,Slawomir Maniak,6,Skull of Gul'dan,Draw 3 cards. <b>Outcast:</b> Reduce their Cost by (3).,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/609d7298552c6db18bcf532b923180e1fe69a5a8093aedf8232f3c789c0e5e81.png,,"A fellow of evil possessed, of most devious shadow. He hath turned on his kin a thousand times, and now, how abhorred in all imagination he is!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e39e94a33c753aab1248ce3370653ea915a8cfab15ea541f32c3c3db53dd7a8f.png,,,,,[86],,,
56900,1,56900-warglaives-of-azzinoth,14,[],7,1414,4,SARIYA,6,Warglaives of Azzinoth,"After attacking a minion, your hero may attack again.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/73e83952796683382c463d1f5e3c0c72e17ca806563ce8d3f3b6d03b4e181d58.png,,"The blades glow green from things unseen, dark dreams whirling in the felfire gleam.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e66d0b21c9e605bf1299d2bf89a5e73c27632ce346f7336186d22e294ec8915a.png,,,,3.0,,,4.0,
61132,1,61132-bladed-lady,14,[],4,1466,3,James Ryman,6,Bladed Lady,<b>Rush</b> Costs (1) if your hero has 6 or more Attack.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9dddf52ad2cebe348b0aebf160397b5cf94ed143f2c51d690f3315a054e42a4e.png,,"While you were busy learning magic, she studied the blade.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5fd7379ac0e62bea77d48c2151e5d2e46e60df95908e9f40a217cdd9398dc2cd.png,"{'relevant': True, 'constructed': True}",15.0,6.0,6.0,[53],,,
58455,1,58455-priestess-of-fury,14,[],4,1414,3,Bayard Wu,7,Priestess of Fury,"At the end of your turn, deal 6 damage randomly split among all enemies.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b95f0fcded5ad7573fff1ad076f50368c5f71c80aaff1051e052490d9594ebd0.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/03a7a37e1702381e0a3cefafa54dd66f07e40273ebe1546531a51aee528c6849.png,Furious that she only has six warglaives. The Sightless Watcher has eight! The fel is always greener on the other side.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/182bf62101d1d9224a2e1be08602c5c879498a715b158476d51a84eae7a1deb8.png,,15.0,5.0,6.0,,,,
59092,1,59092-cycle-of-hatred,14,[],5,1443,3,Anton Zemskov,7,Cycle of Hatred,Deal 3 damage to all minions. Summon a 3/3 Spirit for every minion killed.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2749537793cc596bc125de5faca08a64f14da45f6710dce4f5f68cfcb105f42f.png,,"If you run 2 of these, would that make it the bi-cycle of hatred?",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/007d4841f096b73dcb6db22bce0abfd04617aa2ecab858accb4bf2c2863be960.png,"{'relevant': True, 'constructed': True}",,,,,[60279],,
60164,1,60164-fel-guardians,14,[],5,1443,1,Anton Zemskov,7,Fel Guardians,Summon three 1/2 Demons with <b>Taunt</b>. Costs (1) less whenever a&nbsp;friendly minion dies.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c0aa22233e54cba68338071b9f85e9401d30efefdb2619f93d1b84f3cbd0ae53.png,,What happened after the guardians tripped? They Fel.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7d7725b2eb81a01bedf1ced9bc86b83af619007c8c87126e62fe15a128f12e8d.png,"{'relevant': True, 'constructed': True}",,,,[1],[60165],,
56905,1,56905-flamereaper,14,[],7,1463,4,Akkapoj T.,7,Flamereaper,Also damages the minions next to whomever your hero&nbsp;attacks.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/91d6ab24a383aa551ad62e5f7f6da335ffccb5e36f21181d1b59ea842f4fd705.png,,Honestly it sows more flame than it reaps.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e09854365b871c5b88f91379961c8dac91ab220264f81f72ec156081ebc137ea.png,"{'relevant': True, 'constructed': True}",,,4.0,,,3.0,
61130,1,61130-expendable-performers,14,[],5,1466,4,Hideaki Takamura,7,Expendable Performers,"Summon seven 1/1 Illidari with <b>Rush</b>. If&nbsp;they all die this turn, summon seven more.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8de53a779b637074ebba60b7934153b28fc307713d8422088739226a286f5e68.png,,"When someone gets injured, it's considered performance art.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4c7857baf091c7190ae32e56521376eb6b84d7b1e3e9d3a8a7550a2d9e555594.png,"{'relevant': True, 'constructed': True}",,,,[53],[56927],,
59867,1,59867-inner-demon,14,[],5,2,2,Gonzalo Ordonez,8,Inner Demon,Give your hero +8&nbsp;Attack this turn.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/79f031febb1a16a202776e85efe81467d0e54f827d91b2a69029c45e0aaf3f1e.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/163d9816474ff00b0ef3a7159b53b4feaa80385d78b381970ab2e0b37695bfb8.png,Critical component of any tragic backstory.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/026d3b08eee22507d83da1f40689b3cd352d0d4ee26d07c041e5b43878d04472.png,"{'relevant': True, 'constructed': True}",,,,,,,
60280,1,60280-coilfang-warlord,14,[],4,1414,3,Kagi,8,Coilfang Warlord,<b>Rush</b> <b>Deathrattle:</b> Summon a 5/9 Warlord with <b>Taunt</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/19e8f16ba9287aa35ad3cc72ee95b7e8958d19409c004890f5eedda284430b03.png,,Prepare for the staunch conch launch!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c52a03c67c114e96ce71d751d5f9afee4e8e67871ac720901c10a7d6dace76c5.png,,,5.0,9.0,"[1, 12, 53]",[60281],,
58244,1,58244-hulking-overfiend,14,[],4,1463,3,Bayard Wu,8,Hulking Overfiend,"<b>Rush</b>. After this attacks and kills a minion, it may&nbsp;attack again.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/03f2722bb8962fabf8edf5a59261f91dde500d48873937040ee1e19c606acd67.png,,"To hulk, perhaps, to fiend: ay, there's the rub.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6b6e519cf37e644230daf2e380575513b6197b68462406a1aa8eb1269012f960.png,"{'relevant': True, 'constructed': True}",15.0,10.0,5.0,[53],,,
58243,1,58243-pit-commander,14,[],4,1414,4,Ludo Lullabi,9,Pit Commander,"<b>Taunt</b> At the end of your turn, summon a Demon from your deck.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/193edbe3c8120b9fed8eed5b9144806fb1e5634d70d59f9bba16414da6610168.png,,"""Pit! Do as I say!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ea31a85adcda88054bfda0f28c688d280d99f663d262d332804b9992470ba27.png,,15.0,9.0,7.0,[1],,,
60143,1,60143-ancient-void-hound,14,[],4,1443,4,Jaemin Kim,9,Ancient Void Hound,"At the end of your turn, steal 1 Attack and Health from all enemy minions.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7e3ba30e10ed62b63e9160efbdd07e48f1abb00f9aa304f573b1943d0c7618a2.png,,What happened to my 1/1 Void Pup? And the glee club?!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bf9596241b12fc2350f54033f66ecf75594075c6c9be5eaf1c642d02d6545258.png,"{'relevant': True, 'constructed': True}",15.0,10.0,10.0,,,,
58172,1,58172-nethrandamus,14,[],4,1463,5,Rafael Zanchetin,9,Nethrandamus,<b>Battlecry:</b> Summon two random -Cost minions. <i>(Upgrades each time a friendly minion dies!)</i>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/de168fd7efdad5b33f83c9fc8645bec6028193f6ac78cfb5a22897a07973f1c0.png,,Missed the big descent with the other dragons. But better late and nether!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/480886d26217e3005e0779554835a20ba67d65b41a9c3c63b8d5cc7fc3dc8d44.png,"{'relevant': True, 'constructed': True}",24.0,8.0,8.0,[8],,,
254,1,254-innervate,2,[],5,2,2,Doug Alexander,0,Innervate,Gain 1 Mana Crystal this turn only.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/03558930a741250c124d517a1a6f4d6000b58be0658ac2b3e02b8302141d296c.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/df6380c5e2fe09b43d477aeb669585f91a51e4f44c39ce32d40360e7863b5385.png,"Some druids still have flashbacks from strangers yelling ""Innervate me!!"" at them.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/603c6da3133b0bfcdc267898cabda4167402e4c8ca7a4ab43d7c1e5466a7ebf8.png,"{'relevant': True, 'constructed': True}",,,,,,,
467,1,467-moonfire,2,[],5,2,2,Richard Wright,0,Moonfire,Deal 1 damage.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/160af38a973e16dfa66984c9e434be92e1fdffba926bd4a8fb2f9ddc37da895e.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c1446dc8d74d7c983fc6179ab7f9884a44bfa1a85c2fed4672e981246c71c53f.png,"""Cast Moonfire, and never stop."" - How to Be a Druid, Chapter 5, Section 3",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/993b0126c310b46a40da2898f9d54cc35e44f60d98e4fb2a6914eccd1d26d452.png,"{'relevant': True, 'constructed': True}",,,,,,,
55035,1,55035-embiggen,2,[],5,1347,4,Kagi,0,Embiggen,Give all minions in your deck +2/+2. They cost (1) more <i>(up to 10)</i>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/46f7f6a4a424327d09d72cf90575da2d6594780e538db17a004093ff7166a9a5.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0ad6468d1c3b5e9bddc27c3a2e0b4c55cd82db2c8418e7a44afd96fbcfbaf7a0.png,"Did you set it to ""wumbo?""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7d5727224aa7670805780bad9042a5eb193c2cb5a5d477417a48dd182a3e7fbe.png,,,,,,,,
60016,1,60016-lightning-bloom,2,"[2, 8]",5,1443,1,Vlad Botos,0,Lightning Bloom,Gain 2 Mana Crystals this turn only. <b>Overload:</b> (2),https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b0624dabddfb3b4629f60aea916e27210aaa6c7329783ed4dc64deff30776159.png,,"Curiously, this plant never blooms in the same place twice.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d5fbe7082e5f8bbd1e9fe0636f03398be96f42190b3d5bca141ab95cb7b21a3f.png,"{'relevant': True, 'constructed': True}",,,,[14],,,
1050,1,1050-claw,2,[],5,2,2,Dany Orizio,1,Claw,Give your hero +2&nbsp;Attack this turn. Gain 2 Armor.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c389eee74c4ea6ba438b55ab66d62c4f63a5754b019a390bab325e3ac4e51e0f.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/544e8006e46ac49612973d76cc66e3dbcaade6bd9d42d93b5afc975881f9b3c7.png,The claw decides who will stay and who will go.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/59d925c5a7389a3c74de844070f6a7e601b1959b54fd9f12ee8e5d87f8de7b89.png,"{'relevant': True, 'constructed': True}",,,,,,,
481,1,481-savagery,2,[],5,3,3,Dave Rapoza,1,Savagery,Deal damage equal to your hero's Attack to a minion.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a97c78b81f45741e1c7908d91be5d9e85521486da742e67ba32ba92fb4a5a4ab.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/97fa3ea332dcb6fc8874fd852423638759fefc51b6dd1553f13f959b6575e792.png,"It is true that some druids are savage, but others still enjoy a quiet moment and a spot of tea.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d571450936138607ea255df392092f610319b0c198b1a6b382fed5008da1b46a.png,"{'relevant': True, 'constructed': True}",,,,,,,
51790,1,51790-acornbearer,2,[],4,1130,1,Steven Prescott,1,Acornbearer,<b>Deathrattle:</b> Add two 1/1 Squirrels to your hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e4ed70b1930be57dc0e81ea17f6b83d4aaebd0e877376963f82bfea96017d2d3.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c3548d9c55fc3edb6a5f37e2ed0565172786e2731b8594e9273c6b8158905eb0.png,You’d be nuts to mess with the squirrel squad.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/986663072c65c7a87d0335fba3037aa9b3d7d7f6aef365f8f84f41b0a34714f9.png,,,1.0,2.0,[12],[54315],,
51769,1,51769-crystal-power,2,[],5,1130,1,Arthur Bozonnet,1,Crystal Power,<b>Choose One -</b> Deal 2 damage to a minion; or&nbsp;Restore 5 Health.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a93ede61d7daa87ecc1ead443325dbe1e3d6937c6b05b7836dcd9fdc94a9ab14.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4bbc2d292e0a6e6225ff3d32feaad4dad052d81b26de3c546098b63c21762009.png,"Often used as healing crystals, but also good for throwing at people.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9d93e046a30e11aedd13c1efbef4f1449296337229d9e0d7e20c89d747c11e9b.png,,,,,,"[51773, 51775]",,
53496,1,53496-untapped-potential,2,[],5,1158,5,Luke Mancini,1,Untapped Potential,<b>Quest:</b> End 4 turns with any unspent Mana. <b>Reward:</b> Ossirian Tear.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/927d707d6ee8c5072962b16471bc60c93694c65b96ea4c1acbdc3c88add0f5e0.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/05dc807c94dabaa7680f1ab40b850b6797f204713d0dc293a5d3dc22541fe007.png,"The official term is ""strategic laziness.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1b80da48134517e51ca42c5ee6ab5358ee37b1315bb44af468737eecee1c69ef.png,,,,,[31],[53499],,
53596,1,53596-worthy-expedition,2,[],5,1158,1,Paul Mafayon,1,Worthy Expedition,<b>Discover</b> a <b>Choose One</b> card.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cfb1edf881df8d03f14597a413023a637a3ae098592c7be88b3750506af45e44.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d3553421e0da0cf7de8c7258a2211810c03c3a4faf6fc532ec454d0273a949b5.png,This isn't where I parked my mount.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/090adddbc4af7c1205cd3e32d5f12e59b2462cf40b8d343e996dd2214b342c73.png,,,,,[21],,,
55033,1,55033-secure-the-deck,2,[],5,1347,4,Anton Zemskov,1,Secure the Deck,<b>Sidequest:</b> Attack twice with your hero. <b>Reward:</b> Add 3 'Claw' spells to your hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c9687cb1c23be10cbd2ed6ea5a9342ca837659b5dacff30578fe578854101fd2.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a42d1e0dd7eacea814348a908aa671bdfa6fc730444f122670b29af63093e00d.png,"""Tied it down, boss. I don't really know why you asked me to do that.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1f6b91b71902f447eee1e6820068474ac65b9f2ed0fa02c4874fa260fc11f970.png,,,,,[89],[1050],,
55262,1,55262-strength-in-numbers,2,[],5,1347,1,Luke Mancini,1,Strength in Numbers,<b>Sidequest:</b> Spend 10 Mana on minions. <b>Reward:</b> Summon a minion from your deck.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/801398dc611cae6cba1325d59faaa069ca3a7998398c2036e6f9445fd1dffaab.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dab740528b08c7781f0989e0590aaa7ef67f32381da928ae7581af2a89c92361.png,"One minion, two minions... tree minions!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/669f60d2872d605b459bc98063cd1167caf3c677c33f577f185a0e11b2f07920.png,,,,,[89],,,
